robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
2,0.267,0.1,0.9,0,440.97,3740000000000,90,90,1,30,4,0,0,0,0,288,0.0277,4050,2.3219,3,0.5594,0.7,0.0049,0,0.56,0.59,12,0,1,0,0
0.22,0.113,0.5,0.47,0.03,113.88,1850000000000,90,90,1,30,5,0,0,0,0,180,0.0312,4050,2.3219,2,0.4772,0,0,1,0.46,0.56,12,0,1,0,0
1.1,0.625,0.57,0.43,0,86.98,910000000000,50,50,1,70,5,0,0,0,0,180,0.0161,1250,2.3219,2,0.2024,0,0,1,0.52,0.43,6,0,1,0,0
2,0.267,0.43,0.53,0.03,388.34,3220000000000,90,90,1,45,5,0,0,0,0,108,0.0322,4050,2.3219,9,0.4406,0.3,0.0067,0,0.71,0.43,4,0,1,0,0
0.22,0.113,0.87,0.13,0,55.58,1010000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.65,0.5,6,0,1,0,0
0.22,0.113,0.47,0.47,0.07,70.75,2940000000000,70,70,0,0,0,1,40,4,0,225,0.0198,2450,2.3219,13,0.5363,0.6,0.0219,0,0.63,0.52,3,0,1,0,0
0.22,0.113,0.87,0.13,0,83.04,907000000000,70,70,1,15,4,0,0,0,0,180,0.0148,2450,2.3219,2,0.6367,0,0,1,0.54,0.46,3,0,1,0,0
0.22,0.113,1,0,0,66.59,994000000000,70,70,1,45,5,0,0,0,0,180,0.0271,2450,2.3219,6,0.2655,0.3,0.0106,0,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,117.91,1580000000000,70,70,0,0,0,1,0,2,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.54,0.6,6,0,1,0,0
1.1,0.625,0.37,0.6,0.03,59.99,3570000000000,70,70,1,15,3,0,0,0,0,120,0.0158,2450,2.3219,3,0.6435,1,0.0031,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,83.59,1110000000000,90,90,1,30,5,0,0,0,0,240,0.0294,4050,2.3219,3,0.5386,1,0.0115,0,0,0,0,0,1,0,0
0.22,0.113,0.47,0.47,0.07,70.75,2940000000000,70,70,0,0,0,1,40,4,0,225,0.0198,2450,2.3219,13,0.5363,0.6,0.0219,0,0.63,0.52,3,0,1,0,0
0.22,0.113,0.86,0.14,0,54.1,798000000000,50,50,1,70,3,0,0,0,0,120,0.0153,1250,2.3219,3,0.2656,1,0.0064,0,0.5,0.48,6,0,1,0,0
0.22,0.113,0.55,0.45,0,56.58,726000000000,50,50,1,30,4,0,0,0,0,360,0.014,1250,2.3219,2,0.3488,1,0.0077,0,0.57,0.61,6,0,1,0,0
2,0.267,0.8,0.2,0,134.78,1270000000000,50,50,1,30,3,0,0,0,0,180,0.0119,1250,2.3219,3,0.4712,0,0.0072,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,86.76,1390000000000,90,90,1,45,5,0,0,0,0,120,0.0317,4050,2.3219,5,0.4542,0.4,0.0059,0,0.44,0.71,4,0,1,0,0
0.22,0.113,0.1,0.47,0.43,8.34,5530000000000,70,70,0,0,0,1,30,6,0,300,0.0162,2450,2.3219,6,0.6037,0.3,0.0094,0,0.49,0.62,3,0,1,0,0
0.22,0.113,0.97,0,0.03,134.69,1700000000000,90,90,1,70,5,0,0,0,0,257.1429,0.0414,4050,2.3219,8,0.2507,0.6,0.0105,0,0,0,0,0,1,0,0
0.22,0.113,0.55,0.45,0,13.76,301000000000,70,70,0,0,0,1,30,6,0,163.6364,0.0132,2450,2.3219,11,0.7227,0.6,0.0153,0,0.59,0.55,9,0,1,0,0
0.22,0.113,0.53,0.47,0,121.59,1680000000000,90,90,0,0,0,1,30,2,0,221.5385,0.0452,4050,2.3219,41,0.1314,0.5,0.0133,0,0.55,0.56,12,0,1,0,0
0.22,0.113,0.73,0.27,0,99.52,795000000000,50,50,1,30,5,0,0,0,0,360,0.0131,1250,2.3219,1,0.3516,0,0,1,0.43,0.49,4,0,1,0,0
0.22,0.113,0.87,0.13,0,110.3,1620000000000,90,90,0,0,0,1,10,4,0,265.2632,0.0439,4050,2.3219,16,0.1368,0.5,0.0142,0,0.3,0.45,4,0,1,0,0
0.22,0.113,0.73,0.27,0,93.77,1470000000000,70,70,1,30,5,0,0,0,0,270,0.0248,2450,2.3219,7,0.3588,0.7,0.0102,0,0.52,0.55,9,0,1,0,0
2,0.267,0.97,0.03,0,144.15,891143000000,70,70,1,45,5,0,0,0,0,180,0.0247,2450,2.3219,2,0.3255,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.57,0.43,0,12.04,438000000000,70,70,1,15,3,0,0,0,0,180,0.0138,2450,2.3219,4,0.699,0.5,0.0073,0,0.43,0.69,3,0,1,0,0
0.22,0.113,0.43,0.57,0,68.64,1260000000000,70,70,1,15,3,0,0,0,0,180,0.0132,2450,2.3219,2,0.702,1,0.0001,0,0.32,0.63,9,0,1,0,0
2,0.267,0.48,0.52,0,263.55,2100000000000,50,50,1,45,5,0,0,0,0,180,0.015,1250,2.3219,2,0.2324,0,0,1,0.63,0.55,6,0,1,0,0
0.22,0.113,1,0,0,58.34,1000000000000,70,70,1,15,4,0,0,0,0,180,0.0181,2450,2.3219,6,0.5549,0.3,0.0089,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.2,0,110.88,1520000000000,90,90,1,15,5,0,0,0,0,342.8571,0.028,4050,2.3219,4,0.5517,0.5,0.0104,0,0.34,0.63,4,0,1,0,0
0.22,0.113,1,0,0,62.58,905000000000,70,70,1,45,5,0,0,0,0,180,0.0228,2450,2.3219,2,0.3871,0,0,1,0,0,0,0,1,0,0
0.22,0.113,1,0,0,99.99,1370000000000,90,90,1,70,5,0,0,0,0,250.4348,0.0374,4050,2.3219,11,0.3258,0.5,0.0093,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,68.87,1350000000000,90,90,1,45,4,0,0,0,0,288,0.0342,4050,2.3219,7,0.4291,0.7,0.0104,0,0,0,0,0,1,0,0
1.1,0.625,0.33,0.63,0.03,93.22,2900000000000,90,90,1,30,3,0,0,0,0,180,0.0259,4050,2.3219,2,0.6107,0,0,1,0.65,0.63,4,0,1,0,0
1.1,0.625,0.07,0,0.93,8.33,5990000000000,50,50,1,70,5,0,0,0,0,360,0.0157,1250,2.3219,1,0.2244,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.23,0.7,0.07,13.44,4600000000000,50,50,1,15,3,0,0,0,0,180,0.0099,1250,2.3219,2,0.5844,0,0,1,0.58,0.49,6,0,1,0,0
0.22,0.113,0.79,0.21,0,111.45,1331570000000,90,90,1,70,4,0,0,0,0,216,0.0378,4050,2.3219,12,0.3537,0.7,0.0102,0,0.56,0.66,8,0,1,0,0
0.22,0.113,1,0,0,105.96,1520000000000,90,90,1,45,5,0,0,0,0,180,0.0327,4050,2.3219,5,0.4537,0.6,0.008,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,40.39,437000000000,50,50,1,30,5,0,0,0,0,90,0.0145,1250,2.3219,4,0.3056,0.5,0.0058,0,0,0,0,0,1,0,0
2,0.267,0.63,0.27,0.1,172.89,1965170000000,90,90,1,30,3,0,0,0,0,180,0.0221,4050,2.3219,2,0.6669,1,0.0001,0,0,0,0,0,1,0,0
2,0.267,0.77,0.23,0,188.22,1369370000000,90,90,1,45,5,0,0,0,0,144,0.0323,4050,2.3219,6,0.437,0.3,0.0093,0,0.73,0.49,4,0,1,0,0
1.1,0.625,0.34,0.66,0,45.4,1620000000000,70,70,1,30,3,0,0,0,0,360,0.0183,2450,2.3219,3,0.5545,0.3,0.012,0,0.59,0.5,9,0,1,0,0
0.22,0.113,1,0,0,136.76,1400000000000,90,90,0,0,0,1,10,2,0,245.8537,0.0456,4050,2.3219,20,0.0748,0.6,0.0122,0,0,0,0,0,1,0,0
2,0.267,0.83,0.17,0,91.09,725390000000,50,50,1,70,4,0,0,0,0,180,0.0156,1250,2.3219,2,0.2244,0,0,1,0.54,0.81,2,0,1,0,0
0.22,0.113,0.7,0.3,0,66.23,1140000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.61,0.56,9,0,1,0,0
0.22,0.113,0.07,0.67,0.27,16.8,5960000000000,90,90,1,15,4,0,0,0,0,360,0.0213,4050,2.3219,2,0.6752,1,0.0224,0,0.41,0.56,8,0,1,0,0
1.1,0.625,0.63,0.37,0,107.36,1110000000000,50,50,1,70,5,0,0,0,0,180,0.0158,1250,2.3219,2,0.2176,0,0,1,0.76,0.93,2,0,1,0,0
0.22,0.113,0.8,0.2,0,60.24,1050000000000,90,90,1,70,4,0,0,0,0,180,0.0373,4050,2.3219,9,0.3637,0.7,0.0098,0,0.67,0.6,4,0,1,0,0
0.22,0.113,0.73,0.27,0,118.98,1620000000000,90,90,1,15,3,0,0,0,0,240,0.0163,4050,2.3219,4,0.7743,1,0.0116,0,0.52,0.48,4,0,1,0,0
2,0.267,0.43,0.53,0.03,397.8,3100000000000,70,70,1,70,4,0,0,0,0,180,0.0244,2450,2.3219,3,0.3367,1,0.0069,0,0.56,0.65,3,0,1,0,0
2,0.267,1,0,0,50.28,507000000000,90,90,1,70,5,0,0,0,0,240,0.0391,4050,2.3219,5,0.2922,0.6,0.0099,0,0,0,0,0,1,0,0
1.1,0.625,0.4,0.6,0,88.34,1044250000000,50,50,1,30,5,0,0,0,0,180,0.0151,1250,2.3219,2,0.2628,1,0.0005,0,0.62,0.66,6,0,1,0,0
1.1,0.625,0.69,0.31,0,47.99,1040000000000,50,50,1,45,3,0,0,0,0,180,0.0143,1250,2.3219,3,0.3644,1,0.0064,0,0.82,0.33,4,0,1,0,0
0.22,0.113,1,0,0,59.13,1170000000000,90,90,1,45,5,0,0,0,0,180,0.033,4050,2.3219,6,0.4164,0.7,0.0062,0,0,0,0,0,1,0,0
2,0.267,0.47,0.53,0,140.79,1240000000000,70,70,1,30,4,0,0,0,0,180,0.0225,2450,2.3219,5,0.4467,0.8,0.0073,0,0.45,0.57,9,0,1,0,0
0.22,0.113,0.87,0.13,0,47.91,926000000000,70,70,1,70,5,0,0,0,0,240,0.0268,2450,2.3219,3,0.2608,0.7,0.0035,0,0.3,0.51,3,0,1,0,0
0.22,0.113,1,0,0,136.76,1400000000000,90,90,0,0,0,1,10,2,0,245.8537,0.0456,4050,2.3219,20,0.0748,0.6,0.0122,0,0,0,0,0,1,0,0
1.1,0.625,0.23,0.77,0,119.9,3970000000000,90,90,1,70,3,0,0,0,0,320,0.0322,4050,2.3219,6,0.4731,0.5,0.0075,0,0.38,0.66,4,0,1,0,0
1.1,0.625,0.62,0.38,0,58.41,598000000000,50,50,1,30,5,0,0,0,0,180,0.0146,1250,2.3219,2,0.2888,0,0,1,0.49,0.39,4,0,1,0,0
0.22,0.113,0.97,0.03,0,88.77,770000000000,50,50,1,70,5,0,0,0,0,360,0.0155,1250,2.3219,1,0.2272,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.66,0.34,0,145.91,2030000000000,90,90,0,0,0,1,20,6,0,270,0.0357,4050,2.3219,13,0.3833,0.5,0.015,0,0.51,0.64,4,0,1,0,0
1.1,0.625,0.31,0.69,0,88.08,2778690000000,70,70,1,70,3,0,0,0,0,288,0.0261,2450,2.3219,15,0.3441,0.6,0.0102,0,0.53,0.4,6,0,1,0,0
2,0.267,0.57,0.43,0,66.49,536000000000,50,50,1,70,4,0,0,0,0,360,0.0144,1250,2.3219,1,0.3208,0,0,1,0.65,0.68,6,0,1,0,0
0.22,0.113,0.67,0.33,0,40.77,722000000000,50,50,1,15,5,0,0,0,0,180,0.0115,1250,2.3219,2,0.4852,0,0,1,0.54,0.7,4,0,1,0,0
0.22,0.113,0.57,0.43,0,48.29,738000000000,50,50,0,0,0,1,10,2,0,160,0.0161,1250,2.3219,21,0.1784,0.4,0.0121,0,0.52,0.87,6,0,1,0,0
0.22,0.113,0.57,0.43,0,58.69,923000000000,50,50,1,15,4,0,0,0,0,360,0.0107,1250,2.3219,1,0.4992,0,0,1,0.41,0.57,6,0,1,0,0
0.22,0.113,0.13,0.87,0,11.21,5170000000000,70,70,1,30,3,0,0,0,0,144,0.0201,2450,2.3219,5,0.5371,0.4,0.0082,0,0.69,0.52,9,0,1,0,0
0.22,0.113,1,0,0,27.19,617910000000,50,50,1,30,5,0,0,0,0,180,0.0153,1250,2.3219,2,0.2568,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.97,0,0.03,197.01,2040000000000,90,90,0,0,0,1,10,6,0,305.4545,0.0402,4050,2.3219,9,0.2389,0.7,0.0122,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,132.41,1380000000000,90,90,1,45,3,0,0,0,0,288,0.0286,4050,2.3219,4,0.5663,0.5,0.0106,0,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,88.76,1330000000000,90,90,1,45,4,0,0,0,0,240,0.0299,4050,2.3219,10,0.5144,0.7,0.0089,0,0.51,0.37,4,0,1,0,0
0.22,0.113,1,0,0,42.71,572000000000,50,50,0,0,0,1,0,4,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,32.35,472000000000,50,50,1,30,4,0,0,0,0,240,0.0133,1250,2.3219,3,0.376,0.7,0.0055,0,0,0,0,0,1,0,0
0.22,0.113,0.5,0.5,0,178.04,2020000000000,90,90,1,45,5,0,0,0,0,360,0.0354,4050,2.3219,5,0.3804,0.6,0.0095,0,0.61,0.63,8,0,1,0,0
0.22,0.113,1,0,0,20.59,343000000000,50,50,1,15,4,0,0,0,0,180,0.0093,1250,2.3219,2,0.6024,0,0,1,0.72,0.24,2,0,1,0,0
1.1,0.625,0.8,0.13,0.07,126.07,1390000000000,70,70,1,70,5,0,0,0,0,180,0.0248,2450,2.3219,4,0.2953,1,0.0056,0,0,0,0,0,1,0,0
0.22,0.113,0.13,0.53,0.33,21.75,5950000000000,70,70,0,0,0,1,40,2,0,39.1304,0.0283,2450,2.3219,42,0.2298,0.5,0.0128,0,0.49,0.51,9,0,1,0,0
0.22,0.113,0.87,0.13,0,104.1,1250000000000,70,70,0,0,0,1,10,6,0,288,0.0242,2450,2.3219,6,0.3343,0.5,0.0145,0,0.6,0.5,3,0,1,0,0
0.22,0.113,0.9,0.1,0,120.73,1530000000000,90,90,1,70,5,0,0,0,0,300,0.0385,4050,2.3219,9,0.2883,0.6,0.0113,0,0.53,0.68,4,0,1,0,0
1.1,0.625,0.4,0.47,0.13,106.91,2720000000000,90,90,1,30,5,0,0,0,0,360,0.0286,4050,2.3219,2,0.5296,1,0.0107,0,0,0,0,0,1,0,0
0.22,0.113,0.6,0.4,0,57.65,711000000000,50,50,1,45,3,0,0,0,0,196.3636,0.0139,1250,2.3219,9,0.362,0.4,0.0097,0,0.49,0.49,4,0,1,0,0
0.22,0.113,0.75,0.25,0,46.31,815000000000,50,50,1,30,5,0,0,0,0,180,0.0122,1250,2.3219,3,0.4144,1,0.0065,0,0.62,0.58,4,0,1,0,0
2,0.267,0.5,0.5,0,184.01,2140000000000,70,70,1,15,4,0,0,0,0,180,0.0159,2450,2.3219,2,0.6151,1,0.0001,0,0.51,0.6,3,0,1,0,0
0.22,0.113,0.93,0.07,0,178.05,1650000000000,90,90,1,70,5,0,0,0,0,135,0.039,4050,2.3219,11,0.29,0.5,0.0088,0,0,0,0,0,1,0,0
2,0.267,0.07,0.55,0.38,9.69,5480000000000,50,50,1,15,4,0,0,0,0,360,0.0104,1250,2.3219,2,0.5332,1,0.0037,0,0.44,0.73,2,0,1,0,0
0.22,0.113,0.8,0.2,0,76.42,1450000000000,90,90,1,70,5,0,0,0,0,160,0.0399,4050,2.3219,8,0.2711,0.5,0.0073,0,0.71,0.7,4,0,1,0,0
0.22,0.113,0.87,0.13,0,71.57,1370000000000,90,90,0,0,0,1,0,6,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.64,0.57,4,0,1,0,0
0.22,0.113,0.63,0.37,0,118.37,1690000000000,90,90,1,45,4,0,0,0,0,270,0.0316,4050,2.3219,5,0.4869,0.6,0.0099,0,0.63,0.51,12,0,1,0,0
0.22,0.113,0.93,0.07,0,78.67,750000000000,50,50,1,30,4,0,0,0,0,90,0.0141,1250,2.3219,4,0.3524,0.5,0.0049,0,0,0,0,0,1,0,0
0.22,0.113,0.77,0.23,0,45.96,479000000000,50,50,1,45,3,0,0,0,0,360,0.0135,1250,2.3219,3,0.3948,0.3,0.0258,0,0.45,0.48,6,0,1,0,0
0.22,0.113,0.63,0.33,0.03,87.24,1450000000000,70,70,0,0,0,1,40,4,0,313.0435,0.0207,2450,2.3219,8,0.5076,0.6,0.0169,0,0.41,0.6,3,0,1,0,0
0.22,0.113,0.9,0.1,0,103.61,1060000000000,70,70,1,45,5,0,0,0,0,135,0.024,2450,2.3219,7,0.35,0.6,0.0079,0,0.65,0.64,3,0,1,0,0
0.22,0.113,0.7,0.3,0,45.83,880000000000,70,70,1,45,3,0,0,0,0,135,0.0204,2450,2.3219,6,0.4996,0.5,0.0083,0,0.67,0.42,6,0,1,0,0
0.22,0.113,0.6,0.4,0,181.8,2190000000000,90,90,0,0,0,1,10,6,0,310.1538,0.0403,4050,2.3219,15,0.2452,0.7,0.0148,0,0.56,0.64,12,0,1,0,0
2,0.267,0.4,0.6,0,135.66,1119370000000,90,90,1,15,4,0,0,0,0,288,0.0185,4050,2.3219,3,0.7252,0,0.0119,0,0.74,0.52,12,0,1,0,0
1.1,0.625,0.13,0.83,0.03,119.45,2840000000000,90,90,1,30,5,0,0,0,0,270,0.029,4050,2.3219,3,0.5117,0.7,0.0056,0,0.63,0.58,8,0,1,0,0
1.1,0.625,0.03,0.97,0,116.91,3910000000000,70,70,1,30,3,0,0,0,0,360,0.0198,2450,2.3219,1,0.5173,0,0,1,0.28,0.55,3,0,1,0,0
2,0.267,0.87,0.13,0,118.13,732880000000,50,50,1,45,4,0,0,0,0,240,0.0145,1250,2.3219,5,0.316,0.6,0.0125,0,0.58,0.39,2,0,1,0,0
0.22,0.113,0.31,0.66,0.03,141.39,2360000000000,70,70,0,0,0,1,40,4,0,310.3448,0.0209,2450,2.3219,13,0.4947,0.7,0.0141,0,0.68,0.68,9,0,1,0,0
0.22,0.113,0.63,0.33,0.03,55.74,1210000000000,70,70,1,70,3,0,0,0,0,227.3684,0.0248,2450,2.3219,15,0.3594,0.5,0.0128,0,0.36,0.5,9,0,1,0,0
0.22,0.113,0.6,0.4,0,82.73,1040000000000,90,90,1,45,3,0,0,0,0,240,0.0297,4050,2.3219,9,0.5373,0.7,0.0108,0,0.62,0.43,12,0,1,0,0
0.22,0.113,1,0,0,4.11,141000000000,50,50,1,15,4,0,0,0,0,180,0.0103,1250,2.3219,2,0.5348,1,0.0002,0,0,0,0,0,1,0,0
0.22,0.113,0.07,0,0.93,17.34,5990000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0,0,0,0,1,0,0
0.22,0.113,1,0,0,77.71,730000000000,50,50,1,70,4,0,0,0,0,180,0.0152,1250,2.3219,2,0.2452,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.8,0.13,0.07,208.73,2210000000000,70,70,0,0,0,1,10,6,0,216,0.0242,2450,2.3219,7,0.3263,0.4,0.0089,0,0.49,0.5,6,0,1,0,0
0.22,0.113,0.8,0.2,0,47.78,758000000000,50,50,1,45,3,0,0,0,0,360,0.015,1250,2.3219,5,0.2932,0.8,0.0107,0,0.74,0.57,6,0,1,0,0
0.22,0.113,1,0,0,53.63,996000000000,70,70,1,15,4,0,0,0,0,180,0.0154,2450,2.3219,2,0.63,1,0.0018,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.2,0,70.29,1240000000000,90,90,1,30,5,0,0,0,0,120,0.0262,4050,2.3219,8,0.5811,0.8,0.0072,0,0.58,0.44,4,0,1,0,0
0.22,0.113,0.73,0.27,0,99.52,795467000000,50,50,1,30,5,0,0,0,0,360,0.0131,1250,2.3219,1,0.3516,0,0,1,0.43,0.49,4,0,1,0,0
0.22,0.113,0.87,0.13,0,54.23,939797000000,90,90,1,45,4,0,0,0,0,300,0.0316,4050,2.3219,9,0.479,0.7,0.0115,0,0.48,0.76,4,0,1,0,0
2,0.267,0.73,0.27,0,88,743000000000,50,50,1,45,3,0,0,0,0,288,0.0139,1250,2.3219,4,0.364,0.8,0.007,0,0.56,0.49,4,0,1,0,0
2,0.267,0.57,0.43,0,107.3,1340000000000,90,90,1,15,3,0,0,0,0,180,0.0156,4050,2.3219,2,0.7881,0,0,1,0.61,0.56,8,0,1,0,0
0.22,0.113,0.9,0.1,0,44.32,725000000000,50,50,1,70,5,0,0,0,0,180,0.0161,1250,2.3219,2,0.1816,0,0,1,0.92,0.65,2,0,1,0,0
0.22,0.113,0.87,0.13,0,110.3,1620000000000,90,90,0,0,0,1,10,4,0,265.2632,0.0439,4050,2.3219,16,0.1368,0.5,0.0142,0,0.3,0.45,4,0,1,0,0
0.22,0.113,1,0,0,120.34,1390000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.79,0.21,0,71.46,1027940000000,70,70,1,45,3,0,0,0,0,240,0.0206,2450,2.3219,3,0.4929,1,0.0076,0,0.65,0.62,6,0,1,0,0
1.1,0.625,0.52,0.48,0,73.9,1600000000000,50,50,1,70,3,0,0,0,0,360,0.014,1250,2.3219,2,0.3596,1,0.0067,0,0.22,0.39,2,0,1,0,0
0.22,0.113,1,0,0,75.73,1160000000000,90,90,1,70,3,0,0,0,0,180,0.0284,4050,2.3219,3,0.5437,1,0.0117,0,0,0,0,0,1,0,0
0.22,0.113,0.9,0.1,0,85.01,1720000000000,90,90,1,45,4,0,0,0,0,360,0.03,4050,2.3219,3,0.516,0.7,0.0106,0,0.62,0.52,4,0,1,0,0
0.22,0.113,1,0,0,47.58,486000000000,50,50,1,15,5,0,0,0,0,180,0.0136,1250,2.3219,2,0.3756,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.9,0.1,0,124.98,1350000000000,70,70,0,0,0,1,0,4,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.57,0.73,3,0,1,0,0
2,0.267,0.73,0.27,0,77.43,525480000000,50,50,1,30,4,0,0,0,0,90,0.0136,1250,2.3219,4,0.3488,1,0.0055,0,0.52,0.59,6,0,1,0,0
0.22,0.113,0.53,0.47,0,121.59,1680000000000,90,90,0,0,0,1,30,2,0,221.5385,0.0452,4050,2.3219,41,0.1314,0.5,0.0133,0,0.55,0.56,12,0,1,0,0
0.22,0.113,0.2,0.4,0.4,9.87,5980000000000,70,70,1,30,5,0,0,0,0,90,0.0232,2450,2.3219,4,0.391,0.8,0.0064,0,0.57,0.52,3,0,1,0,0
0.22,0.113,0.9,0.1,0,38.81,597000000000,50,50,1,30,5,0,0,0,0,360,0.014,1250,2.3219,1,0.3096,0,0,1,0.56,0.55,2,0,1,0,0
0.22,0.113,0.77,0.2,0.03,146.23,1880000000000,90,90,1,30,5,0,0,0,0,360,0.0312,4050,2.3219,1,0.4899,0,0,1,0.52,0.5,12,0,1,0,0
0.22,0.113,0.5,0.43,0.07,263.69,2110000000000,90,90,1,70,5,0,0,0,0,90,0.0375,4050,2.3219,4,0.3414,1,0.0074,0,0.56,0.54,12,0,1,0,0
0.22,0.113,0.62,0.03,0.34,182.39,3430000000000,70,70,0,0,0,1,30,4,0,308.5714,0.0235,2450,2.3219,8,0.398,0.8,0.0775,0.0001,0,0,0,0,1,0,0
0.22,0.113,0.4,0.6,0,115.13,1710000000000,90,90,1,15,5,0,0,0,0,180,0.0205,4050,2.3219,4,0.6789,1,0.0053,0,0.58,0.56,8,0,1,0,0
1.1,0.625,0.6,0.4,0,123.02,1169570000000,70,70,1,70,5,0,0,0,0,180,0.0259,2450,2.3219,2,0.2565,0,0,1,0.52,0.45,6,0,1,0,0
2,0.267,0.31,0.69,0,249.68,2590000000000,50,50,1,15,4,0,0,0,0,90,0.0111,1250,2.3219,4,0.5096,1,0.0073,0,0.92,0.55,2,0,1,0,0
0.22,0.113,0.21,0.71,0.07,16.86,5110000000000,90,90,1,45,3,0,0,0,0,154.2857,0.0308,4050,2.3219,7,0.523,0.6,0.0082,0,0.41,0.66,8,0,1,0,0
0.22,0.113,0.13,0.17,0.7,5.58,5390000000000,50,50,0,0,0,1,10,6,0,270,0.0103,1250,2.3219,3,0.538,1,0.0151,0,0.67,0.3,2,0,1,0,0
0.22,0.113,0.67,0.3,0.03,152.38,2250000000000,90,90,0,0,0,1,40,2,0,194.5946,0.045,4050,2.3219,49,0.1635,0.5,0.0132,0,0.41,0.58,12,0,1,0,0
0.22,0.113,0.62,0.03,0.34,182.39,3430000000000,70,70,0,0,0,1,30,4,0,308.5714,0.0235,2450,2.3219,8,0.398,0.8,0.0775,0.0001,0,0,0,0,1,0,0
0.22,0.113,0.79,0.14,0.07,173.5,1700000000000,90,90,1,70,3,0,0,0,0,205.7143,0.0316,4050,2.3219,10,0.4998,0.7,0.0192,0,0.54,0.43,4,0,1,0,0
0.22,0.113,1,0,0,43.71,548793000000,50,50,1,30,4,0,0,0,0,360,0.0144,1250,2.3219,2,0.3324,1,0.0065,0,0,0,0,0,1,0,0
0.22,0.113,1,0,0,58.52,1200000000000,90,90,1,70,4,0,0,0,0,261.8182,0.036,4050,2.3219,15,0.3863,0.6,0.0096,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,134.89,1670000000000,90,90,1,70,3,0,0,0,0,313.0435,0.0333,4050,2.3219,11,0.4746,0.5,0.0133,0,0.55,0.63,4,0,1,0,0
0.22,0.113,0.07,0,0.93,20.91,5990000000000,90,90,0,0,0,1,0,4,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.13,0.67,0.2,15.5,5960000000000,70,70,1,45,5,0,0,0,0,180,0.0251,2450,2.3219,3,0.2886,1,0.009,0,0.44,0.55,6,0,1,0,0
0.22,0.113,0.73,0.27,0,46.16,782000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.59,0.52,9,0,1,0,0
2,0.267,0.3,0.63,0.07,190.99,2900000000000,90,90,1,30,3,0,0,0,0,180,0.0219,4050,2.3219,3,0.6821,1,0.0075,0,0,0,0,0,1,0,0
0.22,0.113,0.8,0.2,0,103.95,1650000000000,90,90,0,0,0,1,0,6,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.46,0.72,8,0,1,0,0
0.22,0.113,0.77,0.23,0,117.94,1520000000000,90,90,1,30,4,0,0,0,0,216,0.0292,4050,2.3219,6,0.5236,0.8,0.006,0,0.46,0.63,8,0,1,0,0
2,0.267,0.79,0.21,0,51.37,470000000000,90,90,1,15,5,0,0,0,0,360,0.0257,4050,2.3219,3,0.5967,0.7,0.0072,0,0.64,0.61,8,0,1,0,0
2,0.267,0.74,0.26,0,33.59,526000000000,50,50,1,70,3,0,0,0,0,90,0.0139,1250,2.3219,4,0.3332,1,0.0055,0,0.45,0.62,4,0,1,0,0
