episode_duration,success_rate,collision_rate,robot_radius,robot_max_speed,number_dynamic_obs,number_static_obs,robot_pos_x,robot_pos_y,burger,jackal,ridgeback,agvota,rto,rto_real,teb,dwa,mpc,rlca,arena,rosnav,num_vertices_static_obs_0,num_vertices_static_obs_1,num_vertices_static_obs_2,num_vertices_static_obs_3,num_vertices_static_obs_4,num_vertices_static_obs_5,num_vertices_static_obs_6,num_vertices_static_obs_7,num_vertices_static_obs_8,num_vertices_static_obs_9,num_vertices_static_obs_10,num_vertices_static_obs_11,num_vertices_static_obs_12,num_vertices_static_obs_13,num_vertices_static_obs_14,size_dynamic_obs_0,size_dynamic_obs_1,size_dynamic_obs_2,size_dynamic_obs_3,size_dynamic_obs_4,size_dynamic_obs_5,size_dynamic_obs_6,size_dynamic_obs_7,size_dynamic_obs_8,size_dynamic_obs_9,size_dynamic_obs_10,size_dynamic_obs_11,size_dynamic_obs_12,size_dynamic_obs_13,size_dynamic_obs_14,speed_dynamic_obs_0,speed_dynamic_obs_1,speed_dynamic_obs_2,speed_dynamic_obs_3,speed_dynamic_obs_4,speed_dynamic_obs_5,speed_dynamic_obs_6,speed_dynamic_obs_7,speed_dynamic_obs_8,speed_dynamic_obs_9,speed_dynamic_obs_10,speed_dynamic_obs_11,speed_dynamic_obs_12,speed_dynamic_obs_13,speed_dynamic_obs_14,timeout_rate,path_length,map,robot_model,AngleInfo,Entropy,MapSize,MaxEntropy,NumObs_Cv2,OccupancyRatio,distance(normalized),distance.avg,distance.variance,World
275.505,0.85,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,53.6569010667,0df7023a-a42c-4fb0-b193-972cff506051,burger,180,0.0174379217,5000,2.3219280949,2,0.8024,1,0.00106,0,0df7023a-a42c-4fb0-b193-972cff506051
223.185,0.95,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,44.7804812972,0f0cfccb-aa30-48a5-906c-9cc6fa8d5d53,burger,180,0.0188165627,3200,2.3219280949,4,0.65578125,1,0.01493,0,0f0cfccb-aa30-48a5-906c-9cc6fa8d5d53
304.425,0.65,0.15,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.25,41.1647982622,0f2f6a91-5795-4517-b963-842fc67a2d00,burger,60,0.020052613,3200,2.3219280949,6,0.63125,0.7,0.00519,0,0f2f6a91-5795-4517-b963-842fc67a2d00
177.77,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,42.3992039581,0f5ca7f6-c1a3-409e-be66-c33d0c0aced1,burger,225,0.0300876856,3200,2.3219280949,11,0.39109375,0.5,0.01052,1E-05,0f5ca7f6-c1a3-409e-be66-c33d0c0aced1
391.36,0.3,0.45,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.5,30.4187244527,0f694504-7af2-4c75-af71-c284a99706a4,burger,180,0.0088174866,1800,2.3219280949,2,0.7422222222,1,0.00015,0,0f694504-7af2-4c75-af71-c284a99706a4
197.365,0.8,0.05,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,29.3943348282,0fdba80e-d412-414d-9a13-3a7340caeed1,burger,180,0.0101845459,1800,2.3219280949,2,0.7038888889,1,0.00035,0,0fdba80e-d412-414d-9a13-3a7340caeed1
132.945,0.8,0.2,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,29.0723440253,1004821a-9fa0-48b8-8d02-87b06f1fbf62,burger,180,0.0158438528,1800,2.3219280949,7,0.4708333333,0.4,0.00923,0,1004821a-9fa0-48b8-8d02-87b06f1fbf62
193.6,0.7,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,32.2209362563,10b382ed-f7bf-4844-9c84-85d12a2ce7f8,burger,90,0.0109826194,1800,2.3219280949,4,0.6586111111,1,0.00712,0,10b382ed-f7bf-4844-9c84-85d12a2ce7f8
173.255,0.8,0.15,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,37.7191203403,10d7295f-dedf-459d-93e0-153b505f380a,burger,154.2857142857,0.0167214632,1800,2.3219280949,6,0.4716666667,0.7,0.00667,0,10d7295f-dedf-459d-93e0-153b505f380a
156.73,0.9,0.1,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,32.3846342956,11fafaed-79ea-42e3-b99a-88b4b74cae52,burger,130.9090909091,0.0176497482,1800,2.3219280949,10,0.4194444444,0.6,0.00927,1E-05,11fafaed-79ea-42e3-b99a-88b4b74cae52
184.775,0.9,0.05,0.113,0.22,9.9975845411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,38.7901385541,124b1155-43c7-473a-b0fa-ba43c62e094b,burger,180,0.0180849094,1800,2.3219280949,5,0.3955555556,0.8,0.01008,1E-05,124b1155-43c7-473a-b0fa-ba43c62e094b
211.77,0.75,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.25,21.1482571796,127f99d9-2906-42dc-8aea-57d5f439140e,burger,90,0.0093837429,800,2.3219280949,4,0.31875,0.5,0.00926,0,127f99d9-2906-42dc-8aea-57d5f439140e
293,0.55,0.25,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.35,24.4802981809,1313b0df-8b82-47e4-b00e-a492a23e3fea,burger,90,0.0068957201,800,2.3219280949,4,0.571875,0.5,0.00615,0,1313b0df-8b82-47e4-b00e-a492a23e3fea
169.85,0.9,0.1,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,41.1601297598,131e54df-8690-44e5-a6a8-318ce5bff908,burger,288,0.0178076049,3200,2.3219280949,3,0.67953125,1,0.0118,0,131e54df-8690-44e5-a6a8-318ce5bff908
205.235,0.95,0,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,40.8264724762,134a7b87-be04-46e0-ad16-97d46d66a3ef,burger,205.7142857143,0.026769865,3200,2.3219280949,12,0.459375,0.5,0.00806,0,134a7b87-be04-46e0-ad16-97d46d66a3ef
206.26,0.75,0.2,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.15,23.4209387652,140d6133-06e7-4576-86ae-2cd908cbe2ca,burger,180,0.0077477552,800,2.3219280949,3,0.484375,0,0.00577,0,140d6133-06e7-4576-86ae-2cd908cbe2ca
137.495,0.9,0.1,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,29.9698613166,1422af89-6de1-43cb-a307-b803037665fb,burger,240,0.0198373621,1800,2.3219280949,8,0.3097222222,0.6,0.01111,0,1422af89-6de1-43cb-a307-b803037665fb
260.415,1,0,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,64.6295205861,14d12152-c406-4673-9811-377239261fa1,burger,229.0909090909,0.0388609857,5000,2.3219280949,10,0.4853,0.4,0.01243,1E-05,14d12152-c406-4673-9811-377239261fa1
105.295,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3221300008,16e53c4f-d523-423d-8dc4-edf600aa093a,burger,180,0.0076907431,800,2.3219280949,2,0.510625,1,0.00022,0,16e53c4f-d523-423d-8dc4-edf600aa093a
228.055,0.9,0,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,47.5158656585,1894bbdf-e430-437b-a8d1-bcab34392ca5,burger,270,0.0242392562,3200,2.3219280949,5,0.54,0.6,0.00667,0,1894bbdf-e430-437b-a8d1-bcab34392ca5
248.83,0.95,0,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,60.9281076388,1951bb54-d18b-48c0-b7af-2e4e32485273,burger,308.5714285714,0.041681682,5000,2.3219280949,12,0.448,0.5,0.01039,0,1951bb54-d18b-48c0-b7af-2e4e32485273
342.985,0.35,0.4,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,29.2744353703,19e1ee5c-656e-4596-931c-fa2e8cc1e1e2,burger,180,0.0077650839,1800,2.3219280949,2,0.7805555556,1,0.00421,0,19e1ee5c-656e-4596-931c-fa2e8cc1e1e2
186.39,0.85,0.05,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,29.7536582413,19fd44df-e397-4afa-9d5d-4cf7e834f28e,burger,120,0.0189591624,1800,2.3219280949,6,0.3533333333,0.7,0.00795,0,19fd44df-e397-4afa-9d5d-4cf7e834f28e
280.68,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0186814915,1a073ea7-47fb-440d-8dc2-09dc7d77ffea,burger,337.5,0.0380898723,5000,2.3219280949,5,0.4967,0.6,0.01077,0,1a073ea7-47fb-440d-8dc2-09dc7d77ffea
310.9,0.75,0.15,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,59.234224695,1a11fffc-5c08-45b8-854f-653096635be5,burger,180,0.0198267652,5000,2.3219280949,3,0.7718,1,0.00446,0,1a11fffc-5c08-45b8-854f-653096635be5
224.51,0.95,0.05,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,61.4843179975,1a187eff-3881-4a1d-bf85-406a9f253a21,burger,288,0.0386592156,5000,2.3219280949,11,0.484,0.5,0.01597,1E-05,1a187eff-3881-4a1d-bf85-406a9f253a21
158.78,0.85,0.1,0.113,0.22,14.9967811159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,31.594435648,1a4a5246-2729-4aac-bbd8-d8ced3b4cfbc,burger,270,0.0171458389,1800,2.3219280949,7,0.4327777778,0.7,0.01404,1E-05,1a4a5246-2729-4aac-bbd8-d8ced3b4cfbc
134.38,1,0,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,32.5351415815,1a6738a9-36c8-4d24-9565-ba0e5b4ec350,burger,205.7142857143,0.0198097854,1800,2.3219280949,6,0.3136111111,0.8,0.00901,0,1a6738a9-36c8-4d24-9565-ba0e5b4ec350
162.45,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,38.2162450974,1b52b7bc-5ebc-401e-867a-728c801fe3e0,burger,270,0.0296865358,3200,2.3219280949,11,0.42578125,0.5,0.01348,1E-05,1b52b7bc-5ebc-401e-867a-728c801fe3e0
223.28,0.9,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,42.328893172,1bcbd3df-e485-41a5-b207-8cc66e1f5df3,burger,90,0.0140723461,3200,2.3219280949,4,0.7515625,1,0.00547,0,1bcbd3df-e485-41a5-b207-8cc66e1f5df3
207.34,0.7,0.25,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,26.7056298792,1d6fcdcc-1c55-4fde-90d8-e9eb4e92e2ab,burger,180,0.0082230318,800,2.3219280949,3,0.44875,1,0.00954,0,1d6fcdcc-1c55-4fde-90d8-e9eb4e92e2ab
265.23,0.95,0.05,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,61.0632257649,1da4d46a-6540-4ad0-8114-e6bd13d22760,burger,138.4615384615,0.0406436656,5000,2.3219280949,11,0.4546,0.5,0.01085,1E-05,1da4d46a-6540-4ad0-8114-e6bd13d22760
138.61,0.9,0.1,0.113,0.22,9.9978902954,4.9989451477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9989451477,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,32.3855127343,1df9625d-a76a-4f0a-909a-42ac965e3faf,burger,338.8235294118,0.0206412645,1800,2.3219280949,7,0.3058333333,0.6,0.01234,1E-05,1df9625d-a76a-4f0a-909a-42ac965e3faf
118.015,0.9,0.05,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,22.8296424247,1e4fca25-116d-4951-be02-3d968529022d,burger,90,0.0095689647,800,2.3219280949,4,0.344375,1,0.01014,0,1e4fca25-116d-4951-be02-3d968529022d
325.64,0.85,0.05,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,64.2168056105,1e71b2de-fc07-4f6e-955a-aa9ae18bd02a,burger,331.5789473684,0.0395664709,5000,2.3219280949,10,0.4807,0.6,0.01866,1E-05,1e71b2de-fc07-4f6e-955a-aa9ae18bd02a
294.2,0.4,0.25,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.4,17.8209329852,1f6e000a-975f-4677-9601-31e21242710e,burger,180,0.0053040068,800,2.3219280949,2,0.67125,1,0.00056,0,1f6e000a-975f-4677-9601-31e21242710e
182.555,1,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7518689659,206a0fd7-d82c-4041-9b28-e7a6a82eff79,burger,360,0.0182372112,3200,2.3219280949,2,0.66953125,1,0.01066,0,206a0fd7-d82c-4041-9b28-e7a6a82eff79
252.68,0.85,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,43.2344789771,207d7492-f181-46c2-b1c1-86641bdd7440,burger,144,0.0186117769,3200,2.3219280949,6,0.66390625,0.5,0.00594,0,207d7492-f181-46c2-b1c1-86641bdd7440
274.855,0.5,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.35,20.5242658371,20adf5a7-3db4-471b-a0a4-1b89397f8831,burger,360,0.0076561976,800,2.3219280949,2,0.478125,1,0.0149,0,20adf5a7-3db4-471b-a0a4-1b89397f8831
223.325,0.95,0.05,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5782159687,20b4ebed-d8cd-4a5c-b3b3-a956cdef05eb,burger,90,0.0219501885,5000,2.3219280949,4,0.7359,1,0.00528,0,20b4ebed-d8cd-4a5c-b3b3-a956cdef05eb
146.595,0.9,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,22.7479533741,2122fa8a-5f02-49e4-980e-7a4300f0f31f,burger,90,0.0104112414,800,2.3219280949,4,0.296875,1,0.00889,0,2122fa8a-5f02-49e4-980e-7a4300f0f31f
139.89,1,0,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,32.8145083867,21f0f8ee-1757-4e07-a24d-4a281447c7a6,burger,288,0.0204235373,1800,2.3219280949,9,0.2830555556,0.4,0.01329,0,21f0f8ee-1757-4e07-a24d-4a281447c7a6
142.69,1,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8320443455,221a76cd-c5c0-4824-9f20-b6c5dc2be7cd,burger,108,0.0176311307,1800,2.3219280949,8,0.4302777778,0.6,0.00978,0,221a76cd-c5c0-4824-9f20-b6c5dc2be7cd
186.945,0.85,0.15,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,43.9449447563,221ad3dd-ca2f-477b-b133-8f15be08238f,burger,108,0.0294635192,3200,2.3219280949,9,0.4134375,0.6,0.00856,0,221ad3dd-ca2f-477b-b133-8f15be08238f
195.195,0.65,0.25,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,24.5335864418,23085085-9d5a-4b97-9fa7-9cd0ae4e36b7,burger,360,0.0089290634,800,2.3219280949,2,0.39625,1,0.00672,0,23085085-9d5a-4b97-9fa7-9cd0ae4e36b7
146.39,0.9,0.1,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,34.0514940641,2340fcb7-bbaa-4721-84f7-2e55ab0015d6,burger,261.8181818182,0.0197437098,1800,2.3219280949,6,0.3363888889,0.7,0.0154,2E-05,2340fcb7-bbaa-4721-84f7-2e55ab0015d6
101.82,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0970502868,23967274-5a60-4cc5-a1ad-68536b6c3297,burger,90,0.0089452725,800,2.3219280949,4,0.3925,1,0.0099,0,23967274-5a60-4cc5-a1ad-68536b6c3297
